DOI,Título,Autores,Año,Citas,Revista
10.1007/s40747-022-00724-7,The use of deep learning methods in low-dose computed tomography image reconstruction: a systematic review,Minghan Zhang and Sai Gu and Yuhui Shi,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00368-z,Multi-objective fault-tolerant optimization algorithm for deployment of IoT applications on fog computing infrastructure,Yaser Ramzanpoor and Mirsaeid Hosseini Shirvani and Mehdi Golsorkhtabaramiri,2022,15,Complex &amp; Intelligent Systems
10.1007/s40747-019-0115-2,Improvement of query-based text summarization using word sense disambiguation,Nazreena Rahman and Bhogeswar Borah,2020,8,Complex &amp; Intelligent Systems
10.1007/s40747-021-00402-0,Simplified Phasmatodea population evolution algorithm for optimization,Pei-Cheng Song and Shu-Chuan Chu and Jeng-Shyang Pan and Hongmei Yang,2022,20,Complex &amp; Intelligent Systems
10.1007/s40747-020-00194-9,Smart healthcare solutions using the internet of medical things for hand gesture recognition system,Nourelhoda M. Mahmoud and Hassan Fouad and Ahmed M. Soliman,2021,9,Complex &amp; Intelligent Systems
10.1007/s40747-021-00565-w,Static–dynamic features and hybrid deep learning models based spoof detection system for ASV,Aakshi Mittal and Mohit Dua,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00351-8,Solving knapsack problems using a binary gaining sharing knowledge-based optimization algorithm,Prachi Agrawal and Talari Ganesh and Ali Wagdy Mohamed,2022,16,Complex &amp; Intelligent Systems
10.1007/s40747-021-00628-y,Path planning of a manipulator based on an improved P_RRT* algorithm,Junhui Yi and Qingni Yuan and Ruitong Sun and Huan Bai,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00614-4,Combining weighted SMOTE with ensemble learning for the class-imbalanced prediction of small business credit risk,Mohammad Zoynul Abedin and Chi Guotai and Petr Hajek and Tong Zhang,2022,10,Complex &amp; Intelligent Systems
10.1007/s40747-021-00582-9,"Smart healthcare IoT applications based on fog computing: architecture, applications and challenges",Vu Khanh Quy and Nguyen Van Hau and Dang Van Anh and Le Anh Ngoc,2022,13,Complex &amp; Intelligent Systems
10.1007/s40747-021-00634-0,Hierarchical clustering for multiple nominal data streams with evolving behaviour,Jerry W. Sangma and Mekhla Sarkar and Vipin Pal and Amit Agrawal and n.m. Yogita,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00441-7,A construction of a conformal Chebyshev chaotic map based authentication protocol for healthcare telemedicine services,Dharminder Dharminder and Uddeshaya Kumar and Pratik Gupta,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-020-00219-3,Some novel features of Pythagorean m-polar fuzzy sets with applications,Khalid Naeem and Muhammad Riaz and Faruk Karaaslan,2021,19,Complex &amp; Intelligent Systems
10.1007/s40747-021-00396-9,A robust intelligent zero-day cyber-attack detection technique,Vikash Kumar and Ditipriya Sinha,2021,10,Complex &amp; Intelligent Systems
10.1007/s40747-020-00247-z,From federated learning to federated neural architecture search: a survey,Hangyu Zhu and Haoyu Zhang and Yaochu Jin,2021,40,Complex &amp; Intelligent Systems
10.1007/s40747-019-0091-6,Pythagorean fuzzy set and its application in career placements based on academic performance using max–min–max composition,Paul Augustine Ejegwa,2019,52,Complex &amp; Intelligent Systems
10.1007/s40747-021-00487-7,Hatred and trolling detection transliteration framework using hierarchical LSTM in code-mixed social media text,Shashi Shekhar and Hitendra Garg and Rohit Agrawal and Shivendra Shivani and Bhisham Sharma,2021,13,Complex &amp; Intelligent Systems
10.1007/s40747-021-00434-6,Implementation analysis of IoT-based offloading frameworks on cloud/edge computing for sensor generated big data,Karan Bajaj and Bhisham Sharma and Raman Singh,2022,21,Complex &amp; Intelligent Systems
10.1007/s40747-016-0011-y,Evolutionary multitasking in bi-level optimization,Abhishek Gupta and Jacek Mańdziuk and Yew-Soon Ong,2015,66,Complex &amp; Intelligent Systems
10.1007/s40747-022-00813-7,MTHSA-DHEI: multitasking harmony search algorithm for detecting high-order SNP epistatic interactions,Shouheng Tuo and Chao Li and Fan Liu and Aimin Li and Lang He and Zong Woo Geem and JunLiang Shang and Haiyan Liu and YanLing Zhu and ZengYu Feng and TianRui Chen,2023,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00700-1,Predicting vacant parking space availability zone-wisely: a hybrid deep learning approach,Yajing Feng and Yingying Xu and Qian Hu and Sujatha Krishnamoorthy and Zhenzhou Tang,2022,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00629-x,Data collection protocols for VANETs: a survey,Maryam Gillani and Hafiz Adnan Niaz and Muhammad Umar Farooq and Ata Ullah,2022,9,Complex &amp; Intelligent Systems
10.1007/s40747-020-00134-7,A modified particle swarm optimization based on decomposition with different ideal points for many-objective optimization problems,Shufen Qin and Chaoli Sun and Guochen Zhang and Xiaojuan He and Ying Tan,2020,30,Complex &amp; Intelligent Systems
10.1007/s40747-022-00905-4,Fully adaptive recommendation paradigm: top-enhanced recommender distillation for intelligent education systems,Yimeng Ren and Kun Liang and Yuhu Shang and Xiankun Zhang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00236-2,Fractional two-stage transshipment problem under uncertainty: application of the extension principle approach,Harish Garg and Ali Mahmoodirad and Sadegh Niroomand,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00494-8,The impacts of artificial intelligence techniques in augmentation of cybersecurity: a comprehensive review,Binny Naik and Ashir Mehta and Hiteshri Yagnik and Manan Shah,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-022-00642-8,Optimization on dual-channel supply chain model with pricing decision and trapezoidal fuzzy demand under a controllable lead time,B. Karthick and R. Uthayakumar,2022,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00684-y,Stability analysis based parameter tuning of Social Group Optimization,Junali Jasmine Jena and Samarendra Chandan Bindu Dash and Suresh Chandra Satapathy,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00485-9,Monocular tissue reconstruction via remote center motion for robot-assisted minimally invasive surgery,Peng Li and Ming Tang and Ke Ding and Xiaojun Wu and Yunhui Liu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00852-0,Hybridizing slime mould algorithm with simulated annealing algorithm: a hybridized statistical approach for numerical and engineering design problems,Leela Kumari Ch and Vikram Kumar Kamboj and S. K. Bath,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-018-0077-9,Controlling disturbances of islanding in a gas power plant via fuzzy-based neural network approach with a focus on load-shedding system,M. Moloudi and A. H. Mazinan,2019,4,Complex &amp; Intelligent Systems
10.1007/s40747-021-00329-6,Production decision-making system for manufacturing enterprises constrained by carbon reduction policies,Ma Changsong and Yuan Tiantong and Zhong Lei and Liu Wei,2021,0,Complex &amp; Intelligent Systems
10.1007/s40747-017-0055-7,Special issue on “Fuzzy systems and intelligent decision making”,Cengiz Kahraman,2017,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00895-3,Federated learning based on stratified sampling and regularization,Chenyang Lu and Wubin Ma and Rui Wang and Su Deng and Yahui Wu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00906-3,Memory-based crowd-aware robot navigation using deep reinforcement learning,Sunil Srivatsav Samsani and Husna Mutahira and Mannan Saeed Muhammad,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00756-z,A systematic review of homomorphic encryption and its contributions in healthcare industry,Kundan Munjal and Rekha Bhatia,2022,5,Complex &amp; Intelligent Systems
10.1007/s40747-021-00424-8,A systematic review on AI/ML approaches against COVID-19 outbreak,Onur Dogan and Sanju Tiwari and M. A. Jabbar and Shankru Guggari,2021,30,Complex &amp; Intelligent Systems
10.1007/s40747-023-00976-x,Multi-objective two-stage emergent blood transshipment-allocation in COVID-19 epidemic,Yufeng Zhou and Jiahao Cheng and Changzhi Wu and Kok Lay Teo,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00819-1,Sentence part-enhanced BERT with respect to downstream tasks,Chaoming Liu and Wenhao Zhu and Xiaoyu Zhang and Qiuhong Zhai,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00839-x,Correction: IHWC: intelligent hidden web crawler for harvesting data in urban domains,Sawroop Kaur and Aman Singh and G. Geetha and Xiaochun Cheng,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00767-w,"A survey on COVID-19 impact in the healthcare domain: worldwide market implementation, applications, security and privacy issues, challenges and future prospects",Tanzeela Shakeel and Shaista Habib and Wadii Boulila and Anis Koubaa and Abdul Rehman Javed and Muhammad Rizwan and Thippa Reddy Gadekallu and Mahmood Sufiyan,2023,12,Complex &amp; Intelligent Systems
10.1007/s40747-022-00792-9,Multimodal medical image fusion with convolution sparse representation and mutual information correlation in NSST domain,Peng Guo and Guoqi Xie and Renfa Li and Hui Hu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00861-z,Fusing depth local dual-view features and dual-input transformer framework for improving the recognition ability of motion artifact-contaminated electrocardiogram,Shuaiying Yuan and Ziyang He and Jianhui Zhao and Zhiyong Yuan,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00795-6,Vibration prediction and analysis of strip rolling mill based on XGBoost and Bayesian optimization,Yang Zhang and Ranmeng Lin and Huan Zhang and Yan Peng,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00812-8,A classification tree and decomposition based multi-objective evolutionary algorithm with adaptive operator selection,Huantong Geng and Ke Xu and Yanqi Zhang and Zhengli Zhou,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00818-2,Aspect term extraction via information-augmented neural network,Ning Liu and Bo Shen,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00824-4,An environment-driven hybrid evolutionary algorithm for dynamic multi-objective optimization problems,Meirong Chen and Yinan Guo and Yaochu Jin and Shengxiang Yang and Dunwei Gong and Zekuan Yu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00796-5,A privacy-preserving student status monitoring system,Haopeng Wu and Zhiying Lu and Jianfeng Zhang,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00827-1,An enhanced whale optimization algorithm with improved dynamic opposite learning and adaptive inertia weight strategy,Di Cao and Yunlang Xu and Zhile Yang and He Dong and Xiaoping Li,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00840-4,Distributed tracking control of structural balance for complex dynamical networks based on the coupling targets of nodes and links,Zilin Gao and Yongfu Li and Yinhe Wang and Qingshan Liu,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00811-9,An integrated distribution scheduling and route planning of food cold chain with demand surge,Youhua Chen and Hongjie Lan and Chuan Wang and Xiaoqiong Jia,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00806-6,Scholarly knowledge graphs through structuring scholarly communication: a review,Shilpa Verma and Rajesh Bhatia and Sandeep Harit and Sanjay Batish,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00825-3,A deterministic and nature-inspired algorithm for the fuzzy multi-objective path optimization problem,Yi-Ming Ma and Xiao-Bing Hu and Hang Zhou,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00785-8,A distributed gradient algorithm based on randomized block-coordinate and projection-free over networks,Junlong Zhu and Xin Wang and Mingchuan Zhang and Muhua Liu and Qingtao Wu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00841-3,A novel dual-modal emotion recognition algorithm with fusing hybrid features of audio signal and speech context,Yurui Xu and Hang Su and Guijin Ma and Xiaorui Liu,2023,5,Complex &amp; Intelligent Systems
10.1007/s40747-022-00729-2,Intelligent depression detection with asynchronous federated optimization,Jinli Li and Ming Jiang and Yunbai Qin and Ran Zhang and Sai Ho Ling,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-020-00130-x,An integrated group FWA-ELECTRE III approach based on interval type-2 fuzzy sets for solving the MCDM problems using limit distance mean,A. Mohamadghasemi and A. Hadi-Vencheh and F. Hosseinzadeh Lotfi and M. Khalilzadeh,2020,12,Complex &amp; Intelligent Systems
10.1007/s40747-022-00783-w,Towards a resource efficient and privacy-preserving framework for campus-wide video analytics-based applications,Ankur Gupta and Purnendu Prabhat,2023,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00226-4,Comparative evaluation of pattern mining techniques: an empirical study,Anindita Borah and Bhabesh Nath,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00370-5,Neural network based asynchronous synchronization for fuzzy hidden Markov jump complex dynamical networks,Chao Ma and Liziyi Hao and Hang Fu,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00304-1,Express delivery logistics with high-speed railway: a perspective of payment scheme and forecast information sharing,Huawei Duan and Yusen Ye and Zheng Lei and Mengting Wang,2021,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00389-8,A neuro-swarming intelligent heuristic for second-order nonlinear Lane–Emden multi-pantograph delay differential system,Zulqurnain Sabir and Muhammad Asif Zahoor Raja and Dac-Nhuong Le and Ayman A. Aly,2022,12,Complex &amp; Intelligent Systems
10.1007/s40747-022-00916-1,Scene text recognition via context modeling for low-quality image in logistics industry,Herui Heng and Peiji Li and Tuxin Guan and Tianyu Yang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00300-5,Multi-constrained cooperative path planning of multiple drones for persistent surveillance in urban environments,Yu Wu and Shaobo Wu and Xinting Hu,2021,9,Complex &amp; Intelligent Systems
10.1007/s40747-022-00842-2,A hybrid data-driven online solar energy disaggregation system from the grid supply point,Xiao-Yu Zhang and Stefanie Kuenzel and Peiqian Guo and Lei Yin and Chris Watkins,2022,0,Complex &amp; Intelligent Systems
